Reposo,Esfuerzo,Meditacion,Abriendo Cerrando ojos Cerebro,Abriendo Cerrando ojos  Corazon,AYB Cerebro,AYB Corazon ,Meditando Cerebro,Meditando Corazon,MeditandoSeg
-0.185160073,-0.108761827,0.010133335,-0.017242703,0.117150905,0.015226551,-0.024166847,-0.02551918,-0.027349679,0.017136507
-0.191526594,-0.121494868,0.001220206,-0.02551918,0.084686016,0.031142852,-0.023530281,-0.027429136,-0.028622812,0.017773159
-0.159693991,-0.121494868,0.014589899,-0.015332747,0.056040526,0.017136507,-0.023530281,-0.021062615,-0.028622812,0.013953247
-0.172427032,-0.172427032,0.008223379,-0.019789311,0.02293907,0.008223379,-0.026713113,-0.009602879,-0.026076547,0.022229724
-0.166060512,-0.197893114,-5.31E-05,-0.017879355,-0.009525819,0.014589899,-0.027349679,-0.015332747,-0.02543998,0.031142852
-0.166060512,-0.185160073,-5.31E-05,-0.015969399,-0.039444442,0.021593072,-0.030532512,-0.015969399,-0.024803414,0.02732294
-0.159693991,-0.191526594,0.006313423,-0.018516007,-0.056631736,0.018409811,-0.031805645,-0.02551918,-0.026713113,0.013953247
-0.153327471,-0.204259634,0.006950075,-0.001326402,-0.057268303,0.010133335,-0.039444442,-0.029975744,-0.02543998,0.027959592
-0.14696095,-0.229725716,0.007586727,-0.005782966,-0.056631736,0.029869548,-0.043263841,-0.011512835,-0.024803414,0.029869548
-0.134227909,-0.223359196,0.006950075,-0.019789311,-0.054722037,0.024776332,-0.050266072,-0.007692922,-0.026713113,0.026049636
-0.127861389,-0.216992675,-0.005146314,-0.019789311,-0.058541436,0.0305062,-0.050902638,-0.007692922,-0.024166847,0.039419329
-0.121494868,-0.178793553,-0.003236358,-0.010239531,-0.058541436,0.026049636,-0.043900407,0.008223379,-0.022893714,0.029869548
-0.102395307,-0.204259634,-0.004509662,-0.007692922,-0.059178002,0.019683116,-0.037534743,0.000583554,-0.02543998,0.02732294
-0.089662266,-0.185160073,0.008860031,-0.006419618,-0.057904869,0.026049636,-0.01652805,-0.004509662,-0.024803414,0.022229724
-0.083295745,-0.172427032,-0.005782966,-0.016606051,-0.05599517,0.019046464,0.009571175,-0.008966227,-0.023530281,0.029232896
-0.083295745,-0.204259634,0.006950075,-0.016606051,-0.053448904,0.025412984,0.041399497,0.001220206,-0.022893714,0.016499855
-0.070562704,-0.172427032,0.001856858,-0.010239531,-0.053448904,0.020319768,0.070681554,-0.007692922,-0.02543998,0.026686288
-0.089662266,-0.178793553,0.009496683,-0.020425963,-0.05408547,0.019046464,0.098690478,-0.009602879,-0.024166847,0.014589899
-0.096028786,-0.159693991,-0.002599706,-0.018516007,-0.049629505,0.013953247,0.129245668,0.00249351,-0.024803414,0.009496683
-0.102395307,-0.153327471,0.000583554,-0.016606051,-0.050266072,0.009496683,0.14134043,-0.005146314,-0.024803414,0.007586727
-0.076929225,-0.14696095,-0.002599706,-0.012786139,-0.053448904,0.019046464,0.147706095,-0.007692922,-0.02543998,0.015226551
-0.076929225,-0.159693991,0.006313423,-0.00387301,-0.051539205,0.014589899,0.155981459,-0.009602879,-0.024803414,0.005040118
-0.083295745,-0.172427032,0.010769987,-0.007692922,-0.048992939,0.013316595,0.139430731,-0.007692922,-0.022893714,0.005676771
-0.076929225,-0.197893114,0.005040118,-0.012786139,-0.050902638,0.004403466,0.111421807,-0.014059443,-0.022893714,0.009496683
-0.089662266,-0.204259634,0.000583554,-0.007692922,-0.049629505,0.007586727,0.080230051,-0.015969399,-0.020347448,0.009496683
-0.096028786,-0.204259634,0.001856858,-0.009602879,-0.050266072,0.003130162,0.05349426,-0.033795656,-0.021620581,-0.007692922
-0.121494868,-0.197893114,0.005676771,0.001856858,-0.048992939,-0.00068975,0.02293907,-0.021699268,-0.022893714,0.015863203
-0.102395307,-0.197893114,0.013316595,-0.00705627,-0.045810107,-0.008966227,-0.01461835,-0.030612396,-0.028622812,0.005676771
-0.096028786,-0.178793553,0.006313423,-0.003236358,-0.044536974,0.00249351,-0.04517354,-0.02233592,-0.02543998,0.009496683
-0.115128348,-0.197893114,0.008860031,-0.00387301,-0.043263841,-0.002599706,-0.062360834,-0.019789311,-0.024803414,0.017773159
-0.127861389,-0.178793553,0.013953247,0.005676771,-0.044536974,-0.006419618,-0.065543667,-0.017879355,-0.019074316,0.014589899
-0.153327471,-0.153327471,0.012043291,-0.003236358,-0.041354141,-0.008966227,-0.062360834,-0.020425963,-0.023530281,0.005040118
-0.166060512,-0.115128348,0.00249351,-0.00387301,-0.037534743,0.006950075,-0.059178002,-0.026792484,-0.020347448,0.010769987
-0.166060512,-0.108761827,0.001220206,0.005676771,-0.038171309,0.003766814,-0.058541436,-0.021699268,-0.022893714,0.014589899
-0.185160073,-0.096028786,-0.001963054,-0.007692922,-0.040081008,0.009496683,-0.061087701,-0.030612396,-0.023530281,0.02413968
-0.178793553,-0.083295745,-0.007692922,-0.004509662,-0.038171309,0.010769987,-0.061087701,-0.029975744,-0.026713113,0.016499855
-0.191526594,-0.102395307,0.004403466,-0.00387301,-0.037534743,0.011406639,-0.061724268,-0.033159004,-0.020984015,0.022229724
-0.178793553,-0.096028786,0.001856858,-5.31E-05,-0.039444442,0.009496683,-0.058541436,-0.038888873,-0.022257148,0.021593072
-0.178793553,-0.076929225,0.005676771,-0.00387301,-0.041354141,0.013953247,-0.059814568,-0.040798829,-0.021620581,0.019683116
-0.197893114,-0.045096623,0.005676771,-0.001963054,-0.041354141,0.006950075,-0.055358603,-0.035068961,-0.019710882,0.014589899
-0.197893114,-0.064196184,0.014589899,-0.002599706,-0.040717575,0.011406639,-0.055358603,-0.027429136,-0.023530281,0.008223379
-0.191526594,-0.096028786,-0.001963054,0.00249351,-0.040717575,0.000583554,-0.045810107,-0.02551918,-0.021620581,0.010133335
-0.197893114,-0.115128348,0.008860031,0.005040118,-0.038807876,-0.001326402,-0.051539205,-0.013422791,-0.028622812,0.017773159
-0.204259634,-0.102395307,-0.001963054,0.001220206,-0.03435191,0.018409811,-0.048356372,-0.008966227,-0.02543998,0.015226551
-0.216992675,-0.115128348,0.005040118,0.001856858,-0.038807876,0.008860031,-0.047083239,-0.035068961,-0.028622812,0.022866376
-0.197893114,-0.127861389,-0.002599706,-0.00387301,-0.033078778,0.012043291,-0.048356372,-0.035068961,-0.027986246,0.020319768
-0.210626155,-0.127861389,0.00249351,-0.002599706,-0.03626161,0.014589899,-0.050902638,-0.035705613,-0.018437749,0.015863203
-0.204259634,-0.102395307,0.001220206,-0.005782966,-0.027986246,0.016499855,-0.049629505,-0.027429136,-0.018437749,0.014589899
-0.204259634,-0.159693991,-5.31E-05,-0.001963054,-0.03435191,0.012679943,-0.045810107,-0.029975744,-0.019074316,0.015863203
-0.204259634,-0.153327471,-0.002599706,-0.015969399,-0.033078778,0.005040118,-0.046446673,-0.022972572,-0.020984015,0.017136507
-0.216992675,-0.166060512,-5.31E-05,-0.011512835,-0.034988477,0.011406639,-0.041990708,-0.024882528,-0.024166847,0.020319768
-0.178793553,-0.172427032,-0.006419618,0.001220206,-0.035625043,0.012043291,-0.041990708,-0.022972572,-0.024803414,0.019046464
-0.178793553,-0.204259634,-0.006419618,-0.015332747,-0.033715344,0.017136507,-0.042627274,-0.028065788,-0.024803414,0.003130162
-0.172427032,-0.223359196,-0.001963054,-0.010876183,-0.033715344,0.013953247,-0.043263841,-0.030612396,-0.019710882,0.019046464
-0.178793553,-0.197893114,0.005040118,-0.02233592,-0.028622812,0.017136507,-0.041990708,-0.033795656,-0.018437749,0.019046464
-0.185160073,-0.216992675,0.005676771,-0.019152659,-0.032442211,0.010769987,-0.041990708,-0.030612396,-0.022257148,0.015226551
-0.185160073,-0.248825278,0.004403466,-0.014696095,-0.033715344,0.014589899,-0.039444442,-0.035705613,-0.026076547,0.019046464
-0.191526594,-0.236092237,0.007586727,-0.005782966,-0.033078778,0.008223379,-0.037534743,-0.032522352,-0.026713113,0.011406639
-0.210626155,-0.204259634,-5.31E-05,-0.003236358,-0.031169078,0.022866376,-0.038171309,-0.035705613,-0.023530281,0.007586727
-0.204259634,-0.255191798,0.00249351,-0.007692922,-0.029895945,0.001856858,-0.03626161,-0.031249048,-0.020984015,0.006950075
-0.204259634,-0.242458757,-0.002599706,0.004403466,-0.027986246,-0.001326402,-0.03626161,-0.029975744,-0.023530281,0.012679943
-0.159693991,-0.261558319,0.010133335,-0.010239531,-0.029259379,-5.31E-05,-0.03626161,-0.042072133,-0.026713113,0.008223379
-0.178793553,-0.248825278,0.006313423,-0.010239531,-0.027349679,-0.00068975,-0.038807876,-0.033159004,-0.027986246,0.003766814
-0.178793553,-0.229725716,0.008860031,-0.010876183,-0.026713113,-5.31E-05,-0.03435191,-0.021699268,-0.022257148,-0.002599706
-0.191526594,-0.248825278,0.003130162,-0.007692922,-0.027349679,-0.001326402,-0.035625043,-0.024882528,-0.019710882,-0.001963054
-0.204259634,-0.248825278,0.003130162,-0.016606051,-0.029895945,0.005676771,-0.034988477,-0.026792484,-0.017801183,-0.004509662
-0.229725716,-0.242458757,-0.001963054,-0.012786139,-0.031805645,0.001856858,-0.037534743,-0.033159004,-0.019074316,-0.005146314
-0.261558319,-0.216992675,0.010133335,-0.014696095,-0.026713113,-0.00387301,-0.02543998,-0.035705613,-0.024803414,-0.019789311
-0.299757442,-0.216992675,0.008223379,-0.008966227,-0.02543998,0.003766814,-0.024803414,-0.035068961,-0.024166847,-0.007692922
-0.363422646,-0.210626155,0.014589899,-0.022972572,-0.027986246,0.008860031,-0.03435191,-0.020425963,-0.022893714,-0.017242703
-0.40798829,-0.236092237,0.022229724,-0.02551918,-0.02543998,0.007586727,-0.034988477,-0.033159004,-0.022257148,0.000583554
-0.427087851,-0.191526594,0.017136507,-0.031249048,-0.022257148,0.010769987,-0.022893714,-0.023609224,-0.027986246,-0.003236358
-0.382522208,-0.204259634,0.005040118,-0.014696095,-0.024803414,0.004403466,-0.024803414,-0.02870244,-0.029259379,0.010133335
-0.369789167,-0.255191798,0.010133335,-0.029339092,-0.026713113,-0.005146314,-0.02543998,-0.0318857,-0.029259379,0.004403466
-0.331590044,-0.312490483,0.016499855,-0.017242703,-0.026713113,-0.003236358,-0.022893714,-0.035705613,-0.026076547,0.005040118
-0.261558319,-0.382522208,0.012043291,-0.024245876,-0.027349679,0.000583554,-0.026076547,-0.044618741,-0.026713113,-0.001963054
-0.14059443,-0.458920454,0.012043291,-0.019152659,-0.028622812,0.00249351,-0.029895945,-0.029975744,-0.017801183,0.005040118
0.012202062,-0.522585658,0.013316595,-0.023609224,-0.027349679,-0.001326402,-0.026076547,-0.037615569,-0.018437749,-0.00068975
0.190464635,-0.528952179,0.016499855,-0.023609224,-0.02543998,-0.001963054,-0.026713113,-0.042072133,-0.021620581,0.009496683
0.470591536,-0.54168522,0.015226551,-0.011512835,-0.024166847,0.001220206,-0.029895945,-0.044618741,-0.023530281,0.005040118
0.846216244,-0.478020015,0.022866376,-0.029975744,-0.021620581,0.001856858,-0.02543998,-0.033795656,-0.022257148,0.012043291
0.903514929,-0.401621769,0.017773159,-0.042708785,-0.021620581,0.010133335,-0.024803414,-0.036978917,-0.019074316,0.003766814
0.941714051,-0.306123962,0.017136507,-0.024882528,-0.021620581,-0.00068975,-0.02543998,-0.043982089,-0.020347448,0.005040118
0.884415367,-0.166060512,0.02095642,-0.023609224,-0.022893714,-0.001963054,-0.024166847,-0.029975744,-0.027349679,-0.001326402
0.457858495,0.114066389,0.020319768,-0.016606051,-0.026076547,-0.009602879,-0.02543998,-0.030612396,-0.026076547,0.004403466
-0.070562704,0.464225016,0.019683116,-0.017242703,-0.024803414,0.001220206,-0.024803414,-0.033159004,-0.026713113,0.00249351
-0.41435481,0.642487589,0.02095642,-0.014059443,-0.028622812,0.004403466,-0.018437749,-0.030612396,-0.02543998,0.003766814
-0.478020015,0.674320191,0.022866376,-0.003236358,-0.026713113,-0.003236358,-0.017801183,-0.036978917,-0.024803414,0.001220206
-0.497119576,0.757084958,0.031142852,-0.001963054,-0.024166847,-0.001326402,-0.020347448,-0.035705613,-0.023530281,0.001856858
-0.484386535,0.66158715,0.015226551,-0.005782966,-0.022257148,-0.005782966,-0.020347448,-0.035068961,-0.024166847,0.012679943
-0.471653495,0.177731594,0.017773159,-0.017242703,-0.019710882,-0.004509662,-0.023530281,-0.02551918,-0.022893714,0.003766814
-0.458920454,-0.267924839,0.015226551,-0.017242703,-0.024803414,-0.00705627,-0.021620581,-0.035705613,-0.024803414,0.012679943
-0.433454372,-0.395255249,0.013316595,-0.006419618,-0.020984015,-0.004509662,-0.022893714,-0.030612396,-0.023530281,0.013953247
-0.40798829,-0.490753056,0.020319768,-0.00387301,-0.022257148,-0.012786139,-0.019710882,-0.024245876,-0.020347448,0.012679943
-0.388888728,-0.560784781,0.016499855,-0.004509662,-0.020347448,-0.001963054,-0.018437749,-0.034432308,-0.015891483,0.006950075
-0.376155687,-0.579884343,0.027959592,-5.31E-05,-0.020347448,-0.002599706,-0.018437749,-0.024245876,-0.020347448,-5.31E-05
-0.344323085,-0.528952179,0.019683116,0.003130162,-0.020347448,0.009496683,-0.020347448,-0.031249048,-0.026076547,0.000583554
-0.337956564,-0.516219138,0.029869548,-0.004509662,-0.020347448,0.000583554,-0.017801183,-0.023609224,-0.027349679,0.003766814
-0.299757442,-0.446187413,0.020319768,-0.00068975,-0.019710882,-0.003236358,-0.022893714,-0.036978917,-0.027986246,0.010133335
-0.229725716,-0.40798829,0.013953247,-0.008966227,-0.015254917,-5.31E-05,-0.021620581,-0.033795656,-0.02543998,0.010769987
-0.216992675,-0.369789167,0.020319768,-0.004509662,-0.013981784,0.000583554,-0.026076547,-0.029339092,-0.022257148,0.008860031
-0.229725716,-0.344323085,0.022229724,0.003766814,-0.015891483,-0.00068975,-0.019710882,-0.040798829,-0.023530281,0.010769987
-0.210626155,-0.236092237,0.016499855,-0.003236358,-0.015254917,-0.00387301,-0.019074316,-0.044618741,-0.024166847,0.004403466
-0.210626155,-0.210626155,0.015863203,-0.016606051,-0.015254917,-0.004509662,-0.020984015,-0.036342265,-0.024166847,-0.006419618
-0.191526594,-0.236092237,0.023503028,-0.005782966,-0.023530281,-0.00387301,-0.017801183,-0.035705613,-0.023530281,0.000583554
-0.172427032,-0.242458757,0.02413968,-0.012149487,-0.020347448,-0.008966227,-0.01461835,-0.02870244,-0.024166847,-0.008966227
-0.178793553,-0.242458757,0.008860031,-0.008329575,-0.01652805,0.00249351,-0.01461835,-0.037615569,-0.026713113,-0.002599706
-0.191526594,-0.210626155,0.02732294,-0.008966227,-0.01652805,0.005040118,-0.009525819,-0.027429136,-0.026713113,-0.010239531
-0.216992675,-0.178793553,0.013953247,-0.024245876,-0.017801183,-0.00068975,-0.010162385,-0.035068961,-0.023530281,-0.003236358
-0.197893114,-0.153327471,0.018409811,-0.00705627,-0.019074316,-5.31E-05,-0.006342987,-0.042708785,-0.024166847,0.005676771
-0.191526594,-0.178793553,0.013316595,-0.005146314,-0.020347448,-0.001326402,-0.012072085,-0.037615569,-0.026076547,0.010769987
-0.185160073,-0.191526594,0.019683116,-0.006419618,-0.011435518,0.008223379,-0.024166847,-0.036978917,-0.024166847,0.003130162
-0.185160073,-0.197893114,0.02095642,-0.001326402,-0.007616119,0.004403466,-0.02543998,-0.036978917,-0.020984015,0.00249351
-0.178793553,-0.197893114,0.024776332,-0.003236358,-0.012072085,0.007586727,-0.02543998,-0.047165349,-0.018437749,0.006950075
-0.191526594,-0.172427032,0.017136507,-0.014696095,-0.009525819,0.006950075,-0.02543998,-0.038252221,-0.018437749,0.013953247
-0.185160073,-0.166060512,0.016499855,-0.008966227,-0.011435518,0.000583554,-0.024803414,-0.043345437,-0.026076547,0.009496683
-0.172427032,-0.127861389,0.0305062,-0.008329575,-0.012072085,-0.00705627,-0.012072085,-0.044618741,-0.027349679,0.005676771
-0.185160073,-0.108761827,0.011406639,-0.008329575,-0.011435518,-5.31E-05,-0.01652805,-0.05353187,-0.026076547,-0.005782966
-0.153327471,-0.083295745,0.02095642,0.00249351,-0.013345217,0.00249351,-0.017164616,-0.047802001,-0.023530281,-0.002599706
-0.166060512,-0.070562704,0.018409811,-0.010239531,-0.013981784,0.005040118,-0.015891483,-0.043345437,-0.026076547,-0.008966227
-0.14696095,-0.076929225,0.022866376,-0.00387301,-0.013345217,-0.00705627,-0.018437749,-0.041435481,-0.02543998,-0.011512835
-0.166060512,-0.102395307,0.017773159,-0.006419618,-0.013345217,-0.006419618,-0.020347448,-0.047165349,-0.022893714,-0.003236358
-0.14059443,-0.14696095,0.023503028,-0.008329575,-0.011435518,0.004403466,-0.01652805,-0.043982089,-0.024166847,0.003766814
-0.166060512,-0.172427032,0.024776332,-0.001963054,-0.011435518,0.003130162,-0.023530281,-0.042708785,-0.026076547,0.007586727
-0.166060512,-0.204259634,0.02095642,-0.004509662,-0.011435518,0.000583554,-0.020347448,-0.048438654,-0.024803414,-0.001326402
-0.121494868,-0.159693991,0.023503028,-5.31E-05,-0.011435518,-0.002599706,-0.017801183,-0.048438654,-0.026713113,-0.00705627
-0.127861389,-0.14696095,0.022229724,-0.010239531,-0.012708651,-0.00387301,-0.013345217,-0.045892045,-0.024166847,-0.005782966
-0.127861389,-0.083295745,0.012043291,0.006950075,-0.006979553,-0.005146314,-0.017801183,-0.049711958,-0.02543998,0.003130162
-0.115128348,-0.051463143,0.012679943,-0.012786139,-0.008252686,0.000583554,-0.013345217,-0.045892045,-0.02543998,-0.002599706
-0.115128348,-0.019630541,0.02095642,-0.00387301,-0.005069854,0.00249351,-0.011435518,-0.054168522,-0.027986246,-0.001326402
-0.108761827,-0.025997061,0.02732294,-0.00387301,-0.003796721,-0.006419618,-0.02543998,-0.05671513,-0.026076547,-0.001963054
-0.127861389,-0.057829663,0.015863203,-0.004509662,-0.006979553,-0.00705627,-0.019710882,-0.063718303,-0.023530281,0.001220206
-0.153327471,-0.076929225,0.013316595,-0.009602879,-0.007616119,-0.008966227,-0.02543998,-0.05671513,-0.023530281,0.003766814
-0.14059443,-0.057829663,0.018409811,-0.005782966,-0.012708651,-0.005146314,-0.022257148,-0.05353187,-0.01461835,0.001220206
-0.102395307,-0.076929225,0.020319768,-5.31E-05,-0.012708651,-0.002599706,-0.027349679,-0.040798829,-0.013345217,0.001220206
-0.102395307,-0.108761827,0.022866376,0.006950075,-0.008252686,-0.006419618,-0.017801183,-0.041435481,-0.012708651,0.011406639
-0.089662266,-0.089662266,0.0305062,-0.001326402,-0.013345217,-0.002599706,-0.01652805,-0.040162177,-0.020347448,0.005676771
-0.108761827,-0.083295745,0.02732294,0.011406639,-0.013345217,-5.31E-05,-0.01652805,-0.043345437,-0.018437749,0.013316595
-0.096028786,-0.038730102,0.026049636,-0.004509662,-0.015891483,-0.005146314,-0.012708651,-0.033795656,-0.020347448,0.010769987
-0.076929225,-0.057829663,0.0305062,-0.002599706,-0.020347448,-0.007692922,-0.020984015,-0.035705613,-0.019710882,0.008223379
-0.108761827,-0.032363582,0.025412984,-0.010876183,-0.015254917,-0.00387301,-0.015254917,-0.031249048,-0.013345217,-0.00068975
-0.102395307,-0.0068975,0.022866376,-0.001326402,-0.017801183,0.005676771,-0.020347448,-0.036978917,-0.020984015,0.00249351
-0.108761827,0.005835541,0.015226551,-0.005146314,-0.018437749,0.001856858,-0.013981784,-0.035068961,-0.013345217,0.010769987
-0.115128348,0.044034664,0.031142852,0.015226551,-0.021620581,0.007586727,-0.013345217,-0.035705613,-0.012708651,-0.005146314
-0.076929225,0.063134226,0.026049636,-0.007692922,-0.021620581,0.006313423,-0.011435518,-0.040798829,-0.012708651,-5.31E-05
-0.076929225,0.063134226,0.026686288,-0.00387301,-0.021620581,-0.008329575,-0.012072085,-0.041435481,-0.013345217,0.009496683
-0.064196184,0.088600307,0.022866376,-0.006419618,-0.022257148,0.005676771,-0.010798952,-0.038252221,-0.017801183,0.006313423
-0.057829663,0.114066389,0.012043291,-0.014696095,-0.02543998,0.004403466,-0.012072085,-0.0318857,-0.01652805,0.006313423
-0.102395307,0.133165951,0.016499855,-0.010239531,-0.026076547,0.005040118,-0.01652805,-0.02551918,-0.012072085,0.001856858
-0.108761827,0.139532471,0.015226551,-0.008329575,-0.028622812,0.00249351,-0.017164616,-0.026792484,-0.020347448,0.005040118
-0.096028786,0.088600307,0.018409811,-0.006419618,-0.029259379,-0.001326402,-0.017801183,-0.027429136,-0.019074316,0.005676771
-0.057829663,0.101333348,0.022866376,0.008223379,-0.030532512,0.001220206,-0.019710882,-0.035705613,-0.018437749,0.003766814
-0.070562704,0.107699869,0.019683116,0.003130162,-0.030532512,0.004403466,-0.015254917,-0.035068961,-0.018437749,-0.005146314
-0.051463143,0.133165951,0.015863203,-0.006419618,-0.029259379,0.010769987,-0.015254917,-0.044618741,-0.019074316,-5.31E-05
-0.064196184,0.145898992,0.025412984,-0.001963054,-0.031169078,-0.002599706,-0.013981784,-0.044618741,-0.018437749,-0.003236358
-0.064196184,0.152265512,0.024776332,-0.017879355,-0.031169078,0.006313423,-0.013981784,-0.036342265,-0.018437749,0.006950075
-0.038730102,0.145898992,0.015226551,-0.010239531,-0.032442211,0.003766814,-0.012072085,-0.042708785,-0.021620581,0.006950075
-0.025997061,0.152265512,0.019046464,-0.012786139,-0.035625043,0.001856858,-0.01461835,-0.052258566,-0.024803414,0.008223379
-0.038730102,0.133165951,0.019046464,-0.007692922,-0.035625043,-0.008966227,-0.015254917,-0.042072133,-0.02543998,0.016499855
-0.032363582,0.082233787,0.008860031,-0.004509662,-0.031805645,-0.002599706,-0.01652805,-0.036978917,-0.022257148,0.018409811
-0.051463143,0.069500746,0.009496683,-0.009602879,-0.036898176,-0.001326402,-0.013981784,-0.033795656,-0.020984015,0.013953247
-0.076929225,0.101333348,0.020319768,-0.018516007,-0.035625043,-0.003236358,-0.015254917,-0.045892045,-0.022893714,0.006313423
-0.045096623,0.075867267,0.017136507,-0.007692922,-0.033715344,-0.001326402,-0.015254917,-0.028065788,-0.021620581,-0.00068975
-0.000530979,0.075867267,0.015226551,-0.024882528,-0.029895945,0.003766814,-0.01652805,-0.02870244,-0.021620581,-5.31E-05
-0.019630541,0.075867267,0.035599417,-0.016606051,-0.030532512,0.008860031,-0.015254917,-0.019789311,-0.024166847,0.005040118
0.012202062,0.056767705,0.021593072,-0.005782966,-0.034988477,-0.00387301,-0.019074316,-0.030612396,-0.02543998,0.001856858
0.018568582,0.056767705,0.025412984,-0.007692922,-0.033715344,0.005676771,-0.02543998,-0.024245876,-0.028622812,-0.001326402
0.018568582,0.050401185,0.017136507,-0.00068975,-0.031169078,0.012043291,-0.026076547,-0.0318857,-0.027349679,-0.008329575
0.012202062,0.005835541,0.011406639,0.001856858,-0.036898176,0.012679943,-0.027349679,-0.040162177,-0.029259379,-0.00068975
0.037668144,-0.000530979,0.013953247,-0.008329575,-0.031805645,0.012043291,-0.026713113,-0.048438654,-0.027986246,-0.004509662
0.044034664,-0.000530979,0.014589899,-0.014696095,-0.033078778,0.001856858,-0.02543998,-0.036978917,-0.026076547,-0.005782966
0.050401185,-0.000530979,0.022866376,-0.008329575,-0.033715344,0.010133335,-0.023530281,-0.045255393,-0.027349679,-0.001326402
0.037668144,-0.038730102,0.022866376,0.00249351,-0.031805645,0.013953247,-0.028622812,-0.037615569,-0.028622812,-0.003236358
0.063134226,-0.064196184,0.008860031,-5.31E-05,-0.03435191,0.001856858,-0.028622812,-0.049075306,-0.027349679,-0.006419618
0.037668144,-0.108761827,0.019046464,-0.010239531,-0.03626161,0.006313423,-0.032442211,-0.044618741,-0.028622812,-0.006419618
0.037668144,-0.14696095,0.010769987,-0.002599706,-0.030532512,0.004403466,-0.030532512,-0.042072133,-0.028622812,-0.013422791
0.063134226,-0.197893114,0.007586727,-0.012786139,-0.030532512,0.008860031,-0.033078778,-0.049075306,-0.026076547,-0.002599706
0.088600307,-0.197893114,0.014589899,0.00249351,-0.031805645,0.006950075,-0.034988477,-0.042072133,-0.027349679,-0.012786139
0.075867267,-0.185160073,0.022866376,-0.010239531,-0.033078778,0.009496683,-0.033715344,-0.043982089,-0.026076547,-0.001963054
0.075867267,-0.185160073,0.020319768,-0.008329575,-0.035625043,-0.003236358,-0.035625043,-0.047802001,-0.026076547,0.003130162
0.088600307,-0.204259634,0.016499855,0.005676771,-0.033078778,-0.00068975,-0.033715344,-0.058625086,-0.026076547,0.001220206
0.114066389,-0.204259634,0.019683116,-0.00387301,-0.031169078,0.012043291,-0.032442211,-0.060535042,-0.026713113,0.007586727
0.069500746,-0.204259634,0.02095642,0.008223379,-0.031805645,0.014589899,-0.033715344,-0.040798829,-0.024803414,0.005676771
0.024935103,-0.204259634,0.015863203,-0.003236358,-0.031169078,0.013953247,-0.03626161,-0.049075306,-0.02543998,0.010133335
0.031301623,-0.229725716,0.028596244,0.000583554,-0.030532512,0.024776332,-0.03626161,-0.034432308,-0.022893714,0.014589899
0.037668144,-0.216992675,0.026049636,0.001220206,-0.033078778,0.010133335,-0.031169078,-0.042072133,-0.024166847,0.017773159
0.050401185,-0.216992675,0.031779504,-0.004509662,-0.026713113,0.008223379,-0.036898176,-0.036978917,-0.027349679,0.012679943
0.044034664,-0.229725716,0.031142852,-5.31E-05,-0.032442211,0.010133335,-0.033078778,-0.042708785,-0.027986246,0.012679943
0.037668144,-0.255191798,0.029232896,-0.00387301,-0.031169078,0.001220206,-0.033715344,-0.048438654,-0.030532512,0.019683116
0.069500746,-0.229725716,0.015226551,0.001220206,-0.033715344,0.008223379,-0.031805645,-0.039525525,-0.029259379,0.017136507
0.037668144,-0.223359196,0.02095642,0.00249351,-0.021620581,-0.00068975,-0.029259379,-0.037615569,-0.031169078,0.013953247
-0.000530979,-0.229725716,0.019683116,-0.001963054,-0.024803414,0.004403466,-0.034988477,-0.029975744,-0.027986246,0.02413968
0.005835541,-0.223359196,0.012679943,-5.31E-05,-0.030532512,-0.001963054,-0.03435191,-0.036978917,-0.027986246,0.012679943
0.018568582,-0.204259634,0.020319768,-0.002599706,-0.027986246,0.008223379,-0.033715344,-0.038888873,-0.027986246,0.012679943
-0.019630541,-0.204259634,0.012679943,-0.007692922,-0.022893714,0.010133335,-0.040717575,-0.035068961,-0.027986246,0.005676771
-0.01326402,-0.191526594,0.022866376,0.000583554,-0.033078778,0.010133335,-0.035625043,-0.043982089,-0.022893714,0.012679943
-0.025997061,-0.197893114,0.022229724,-0.005782966,-0.031805645,0.009496683,-0.038807876,-0.045255393,-0.024803414,0.017773159
-0.038730102,-0.197893114,0.020319768,-0.005146314,-0.033715344,0.005676771,-0.038807876,-0.048438654,-0.024166847,0.009496683
-0.070562704,-0.172427032,0.026686288,0.006313423,-0.028622812,0.006950075,-0.031805645,-0.042072133,-0.024166847,0.015226551
-0.096028786,-0.236092237,0.02095642,-0.002599706,-0.033078778,0.000583554,-0.03435191,-0.048438654,-0.02543998,0.017136507
-0.102395307,-0.248825278,0.011406639,-0.001963054,-0.034988477,-0.001326402,-0.030532512,-0.047802001,-0.024166847,0.026686288
-0.166060512,-0.261558319,0.015226551,-0.005146314,-0.026076547,-5.31E-05,-0.029895945,-0.062444999,-0.029259379,0.020319768
-0.153327471,-0.261558319,0.023503028,-0.00068975,-0.026713113,-0.001326402,-0.030532512,-0.052895218,-0.029259379,0.021593072
-0.153327471,-0.267924839,0.020319768,-0.007692922,-0.029259379,0.008860031,-0.02543998,-0.043345437,-0.030532512,0.015226551
-0.166060512,-0.248825278,0.027959592,-0.005782966,-0.026713113,0.003130162,-0.029259379,-0.052258566,-0.026076547,0.012679943
-0.14696095,-0.28065788,0.022866376,0.003766814,-0.027986246,0.008223379,-0.027986246,-0.046528697,-0.029895945,0.005040118
